Trimestre,Ano,ValorDespesas
2025Q2,2025,473.56
2025Q2,2025,16191.93
2025Q2,2025,4158795.16
2025Q2,2025,5700.0
2025Q2,2025,43950092.1
2025Q2,2025,43950092.1
2025Q2,2025,210745.65
2025Q2,2025,210745.65
2025Q2,2025,210458.99
2025Q2,2025,286.66
2025Q2,2025,88572801.27
2025Q2,2025,88572801.27
2025Q2,2025,88572801.27
2025Q2,2025,941347.74
2025Q2,2025,45092688.12
2025Q2,2025,2062241.56
2025Q2,2025,6203013.59
2025Q2,2025,34273510.26
2025Q2,2025,24032095.06
2025Q2,2025,24032095.06
2025Q2,2025,24032095.06
2025Q2,2025,1534904.5
2025Q2,2025,12333384.47
2025Q2,2025,14847.62
2025Q2,2025,1357291.56
2025Q2,2025,80049.94
2025Q2,2025,8711616.97
2025Q2,2025,2257783.2
2025Q2,2025,2257783.2
2025Q2,2025,2257783.2
2025Q2,2025,21759.32
2025Q2,2025,1773719.65
2025Q2,2025,300.0
2025Q2,2025,34250.0
2025Q2,2025,903.43
2025Q2,2025,426850.8
2025Q2,2025,219422.08
2025Q2,2025,219422.08
2025Q2,2025,219422.08
2025Q2,2025,64741.88
2025Q2,2025,85114.85
2025Q2,2025,178.88
2025Q2,2025,69386.47
2025Q2,2025,621010.21
2025Q2,2025,621010.21
2025Q2,2025,621010.21
2025Q2,2025,621010.21
2025Q2,2025,621010.21
2025Q2,2025,674814.94
2025Q2,2025,1435589.51
2025Q2,2025,55000.0
2025Q2,2025,40520885.79
2025Q2,2025,3378556.85
2025Q2,2025,20459766.04
2025Q2,2025,141659.73
2025Q2,2025,7636484.12
2025Q2,2025,3329392.87
2025Q2,2025,18561156.63
2025Q2,2025,4480027.67
2025Q2,2025,14844547.27
2025Q2,2025,14828669.45
2025Q2,2025,407834382.85
2025Q2,2025,2726946.75
2025Q2,2025,816541075.93
2025Q2,2025,657586799.13
2025Q2,2025,655112217.56
2025Q2,2025,442888931.34
2025Q2,2025,442888931.34
2025Q2,2025,442820937.85
2025Q2,2025,596416.24
2025Q2,2025,19461855.6
2025Q2,2025,29611.82
2025Q2,2025,27592955.41
2025Q2,2025,41282.32
2025Q2,2025,42456529.74
2025Q2,2025,1300923.01
2025Q2,2025,40492095.42
2025Q2,2025,171976.53
2025Q2,2025,61970269.78
2025Q2,2025,91059.81
2025Q2,2025,546649.07
2025Q2,2025,12079193.22
2025Q2,2025,12335388.41
2025Q2,2025,12335388.41
2025Q2,2025,11985042.91
2025Q2,2025,350345.5
2025Q2,2025,3920.0
2025Q2,2025,3920.0
2025Q2,2025,3920.0
2025Q2,2025,3920.0
2025Q2,2025,3920.0
2025Q2,2025,1657845.0
2025Q2,2025,1657845.0
2025Q2,2025,1401257.41
2025Q2,2025,1401257.41
2025Q2,2025,1401257.41
2025Q2,2025,254045.61
2025Q2,2025,254045.61
2025Q2,2025,34913.76
2025Q2,2025,33108.56
2025Q2,2025,1805.2
2025Q2,2025,219131.85
2025Q2,2025,219131.85
2025Q2,2025,29249652.16
2025Q2,2025,74190.62
2025Q2,2025,2564.97
2025Q2,2025,2564.97
2025Q2,2025,2564.97
2025Q2,2025,2564.97
2025Q2,2025,71625.65
2025Q2,2025,71625.65
2025Q2,2025,29086325.98
2025Q2,2025,27347573.57
2025Q2,2025,27347573.57
2025Q2,2025,27347573.57
2025Q2,2025,25599591.39
2025Q2,2025,25599591.39
2025Q2,2025,24807.06
2025Q2,2025,24807.06
2025Q2,2025,1727833.7
2025Q2,2025,1727833.7
2025Q2,2025,69319.87
2025Q2,2025,69319.87
2025Q2,2025,69319.87
2025Q2,2025,54623.46
2025Q2,2025,54623.46
2025Q2,2025,14514.69
2025Q2,2025,14514.69
2025Q2,2025,181.72
2025Q2,2025,181.72
2025Q2,2025,1669432.54
2025Q2,2025,1669432.54
2025Q2,2025,1669432.54
2025Q2,2025,603882.98
2025Q2,2025,603882.98
2025Q2,2025,1065549.56
2025Q2,2025,1065549.56
2025Q2,2025,89135.56
2025Q2,2025,89135.56
2025Q2,2025,89135.56
2025Q2,2025,89135.56
2025Q2,2025,89135.56
2025Q2,2025,89135.56
2025Q2,2025,1602912.52
2025Q2,2025,272415.46
2025Q2,2025,272415.46
2025Q2,2025,272415.46
2025Q2,2025,272415.46
2025Q2,2025,272415.46
2025Q2,2025,952142.54
2025Q2,2025,952142.54
2025Q2,2025,952142.54
2025Q2,2025,952142.54
2025Q2,2025,534384.14
2025Q2,2025,417758.4
2025Q2,2025,378354.52
2025Q2,2025,282724.63
2025Q2,2025,282724.63
2025Q2,2025,282724.63
2025Q2,2025,272844.35
2025Q2,2025,114439.59
2025Q2,2025,9880.28
2025Q2,2025,9880.28
2025Q2,2025,17342.29
2025Q2,2025,17342.29
2025Q2,2025,17342.29
2025Q2,2025,17342.29
2025Q2,2025,78287.6
2025Q2,2025,78287.6
2025Q2,2025,78287.6
2025Q2,2025,78287.6
2025Q2,2025,78287.6
2025Q2,2025,4254944.56
2025Q2,2025,2688347.74
2025Q2,2025,404012.54
2025Q2,2025,404012.54
2025Q2,2025,404012.54
2025Q2,2025,382395.49
2025Q2,2025,21617.05
2025Q2,2025,1328084.94
2025Q2,2025,1328084.94
2025Q2,2025,1328084.94
2025Q2,2025,1261217.58
2025Q2,2025,58448.97
2025Q2,2025,66867.36
2025Q2,2025,3359.21
2025Q2,2025,28293.37
2025Q2,2025,28293.37
2025Q2,2025,28293.37
2025Q2,2025,26618.88
2025Q2,2025,12986.62
2025Q2,2025,1674.49
2025Q2,2025,924.42
2025Q2,2025,604345.18
2025Q2,2025,604345.18
2025Q2,2025,604345.18
2025Q2,2025,570948.56
2025Q2,2025,35961.98
2025Q2,2025,33396.62
2025Q2,2025,2121.75
2025Q2,2025,11369.45
2025Q2,2025,11369.45
2025Q2,2025,11369.45
2025Q2,2025,11369.45
2025Q2,2025,11369.45
2025Q2,2025,86349.95
2025Q2,2025,86349.95
2025Q2,2025,86349.95
2025Q2,2025,81243.66
2025Q2,2025,5106.29
2025Q2,2025,204558.71
2025Q2,2025,10304.59
2025Q2,2025,10304.59
2025Q2,2025,10304.59
2025Q2,2025,9828.81
2025Q2,2025,475.78
2025Q2,2025,11029.01
2025Q2,2025,11029.01
2025Q2,2025,11029.01
2025Q2,2025,10437.68
2025Q2,2025,10437.68
2025Q2,2025,591.33
2025Q2,2025,591.33
2025Q2,2025,866109.41
2025Q2,2025,362055.92
2025Q2,2025,20534.58
2025Q2,2025,522578.67
2025Q2,2025,77329.03
2025Q2,2025,77329.03
2025Q2,2025,77329.03
2025Q2,2025,75000.22
2025Q2,2025,2328.81
2025Q2,2025,250700.0
2025Q2,2025,250700.0
2025Q2,2025,250700.0
2025Q2,2025,53358.48
2025Q2,2025,12236.79
2025Q2,2025,197341.52
2025Q2,2025,195606.4
2025Q2,2025,9069.49
2025Q2,2025,9069.49
2025Q2,2025,9069.49
2025Q2,2025,9069.49
2025Q2,2025,185480.15
2025Q2,2025,185480.15
2025Q2,2025,185480.15
2025Q2,2025,175235.43
2025Q2,2025,132141.42
2025Q2,2025,14263.96
2025Q2,2025,28830.05
2025Q2,2025,10244.72
2025Q2,2025,7750.05
2025Q2,2025,796.61
2025Q2,2025,1698.06
2025Q2,2025,36018.96
2025Q2,2025,132370.23
2025Q2,2025,469143.95
2025Q2,2025,11030.72
2025Q2,2025,11030.72
2025Q2,2025,11030.72
2025Q2,2025,11030.72
2025Q2,2025,11030.72
2025Q2,2025,458113.23
2025Q2,2025,458113.23
2025Q2,2025,458113.23
2025Q2,2025,458113.23
2025Q2,2025,458113.23
2025Q2,2025,2564208.72
2025Q2,2025,2564208.72
2025Q2,2025,2564208.72
2025Q2,2025,2538669.48
2025Q2,2025,6088644.68
2025Q2,2025,2194142.98
2025Q2,2025,995600.92
2025Q2,2025,284864.16
2025Q2,2025,294570.69
2025Q2,2025,15150727.67
2025Q2,2025,15150727.67
2025Q2,2025,15150727.67
2025Q2,2025,8034118.26
2025Q2,2025,243075.72
2025Q2,2025,6836.7
2025Q2,2025,236239.02
2025Q2,2025,2051342.41
2025Q2,2025,110963.36
2025Q2,2025,28537929.02
2025Q2,2025,18238358.18
2025Q2,2025,17602976.06
2025Q2,2025,9035092.24
2025Q2,2025,9035092.24
2025Q2,2025,9048199.92
2025Q2,2025,65134.91
2025Q2,2025,412596.38
2025Q2,2025,151776.56
2025Q2,2025,54125.74
2025Q2,2025,1680350.83
2025Q2,2025,305279.48
2025Q2,2025,3135350.81
2025Q2,2025,666116.6
2025Q2,2025,6467.4
2025Q2,2025,5394247.45
2025Q2,2025,6471.15
2025Q2,2025,41474958.09
2025Q2,2025,14865.89
2025Q2,2025,4802.42
2025Q2,2025,4802.42
2025Q2,2025,2349222.65
2025Q2,2025,2349222.65
2025Q2,2025,946625.02
2025Q2,2025,20203.8
2025Q2,2025,406107.52
2025Q2,2025,44098.44
2025Q2,2025,476095.68
2025Q2,2025,1402597.63
2025Q2,2025,1401970.47
2025Q2,2025,627.16
2025Q2,2025,5949558.13
2025Q2,2025,5949558.13
2025Q2,2025,5937770.33
2025Q2,2025,451880.38
2025Q2,2025,1512633.53
2025Q2,2025,794193.73
2025Q2,2025,32392.89
2025Q2,2025,3146669.8
2025Q2,2025,11787.8
2025Q2,2025,11787.8
2025Q2,2025,259738.26
2025Q2,2025,259738.26
2025Q2,2025,259738.26
2025Q2,2025,21300.0
2025Q2,2025,65111.88
2025Q2,2025,68647.93
2025Q2,2025,104678.45
2025Q2,2025,79578.92
2025Q2,2025,79578.92
2025Q2,2025,76717.26
2025Q2,2025,90813301.53
2025Q2,2025,46374265.31
2025Q2,2025,1713831.64
2025Q2,2025,7286792.5
2025Q2,2025,9411339.64
2025Q2,2025,25046777.85
2025Q2,2025,25046777.85
2025Q2,2025,25046777.85
2025Q2,2025,25046777.85
2025Q2,2025,358063.8
2025Q2,2025,358063.8
2025Q2,2025,10906347.28
2025Q2,2025,5837313.6
2025Q2,2025,5367980.73
2025Q2,2025,469332.87
2025Q2,2025,2418853.06
2025Q2,2025,1873163.21
2025Q2,2025,1873163.21
2025Q2,2025,1873163.21
2025Q2,2025,1873163.21
2025Q2,2025,130938.66
2025Q2,2025,130938.66
2025Q2,2025,130938.66
2025Q2,2025,414751.19
2025Q2,2025,414751.19
2025Q2,2025,414751.19
2025Q2,2025,414751.19
2025Q2,2025,414751.19
2025Q2,2025,10507424.82
2025Q2,2025,2778939.05
2025Q2,2025,2778939.05
2025Q2,2025,2778939.05
2025Q2,2025,2778939.05
2025Q2,2025,2778939.05
2025Q2,2025,3117.6
2025Q2,2025,3117.6
2025Q2,2025,2117830.27
2025Q2,2025,3834822.5
2025Q2,2025,3541553.09
2025Q2,2025,293269.41
2025Q2,2025,16940768.67
2025Q2,2025,243634.56
2025Q2,2025,243634.56
2025Q2,2025,16697134.11
2025Q2,2025,4548237.14
2025Q2,2025,4471549.92
2025Q2,2025,4471549.92
2025Q2,2025,76687.22
2025Q2,2025,76687.22
2025Q2,2025,76687.22
2025Q2,2025,76687.22
2025Q2,2025,76687.22
2025Q2,2025,69318096.27
2025Q2,2025,67625910.45
2025Q2,2025,67625910.45
2025Q2,2025,18050378.77
2025Q2,2025,49575531.68
2025Q2,2025,1692185.82
2025Q2,2025,1692185.82
2025Q2,2025,1692185.82
2025Q2,2025,1692185.82
2025Q2,2025,4413239.47
2025Q2,2025,4413239.47
2025Q2,2025,4413239.47
2025Q2,2025,4413239.47
2025Q2,2025,4413239.47
2025Q2,2025,78958413.54
2025Q2,2025,78958413.54
2025Q2,2025,12195693.0
2025Q2,2025,12195693.0
2025Q2,2025,12195693.0
2025Q2,2025,46310973.61
2025Q2,2025,46310973.61
2025Q2,2025,46310973.61
2025Q2,2025,711913.66
2025Q2,2025,221377822.17
2025Q2,2025,82417843.63
2025Q2,2025,81237850.97
2025Q2,2025,40919694.42
2025Q2,2025,40919694.42
2025Q2,2025,40919694.42
2025Q2,2025,3146869.74
2025Q2,2025,28052069.55
2025Q2,2025,1729991.44
2025Q2,2025,15418.61
2025Q2,2025,16965758.6
2025Q2,2025,1508595.0
2025Q2,2025,1508595.0
2025Q2,2025,1508595.0
2025Q2,2025,80503.0
2025Q2,2025,905620.0
2025Q2,2025,1352361.21
2025Q2,2025,14536.23
2025Q2,2025,32363.17
2025Q2,2025,3400.0
2025Q2,2025,121062.05
2025Q2,2025,177857.72
2025Q2,2025,135056.61
2025Q2,2025,135056.61
2025Q2,2025,135056.61
2025Q2,2025,135056.61
2025Q2,2025,135056.61
2025Q2,2025,1727.2
2025Q2,2025,115731.46
2025Q2,2025,17597.95
2025Q2,2025,18915.17
2025Q2,2025,18915.17
2025Q2,2025,1817.48
2025Q2,2025,1817.48
2025Q2,2025,1817.48
2025Q2,2025,1817.48
2025Q2,2025,4872705.43
2025Q2,2025,2343796.45
2025Q2,2025,2343796.45
2025Q2,2025,691861.22
2025Q2,2025,691861.22
2025Q2,2025,691861.22
2025Q2,2025,1837047.76
2025Q2,2025,1837047.76
2025Q2,2025,1837047.76
2025Q2,2025,1837047.76
2025Q2,2025,1796626.09
2025Q2,2025,40421.67
2025Q2,2025,769542.08
2025Q2,2025,769542.08
2025Q2,2025,769542.08
2025Q2,2025,1780519.28
2025Q2,2025,781835.33
2025Q2,2025,781835.33
2025Q2,2025,781835.33
2025Q2,2025,781835.33
2025Q2,2025,998683.95
2025Q2,2025,998683.95
2025Q2,2025,1904562.15
2025Q2,2025,1904562.15
2025Q2,2025,1904562.15
2025Q2,2025,1904562.15
2025Q2,2025,1904562.15
2025Q2,2025,1904562.15
2025Q2,2025,61897.04
2025Q2,2025,61897.04
2025Q2,2025,61897.04
2025Q2,2025,61897.04
2025Q2,2025,783625.26
2025Q2,2025,783625.26
2025Q2,2025,292506.93
2025Q2,2025,56913409.04
2025Q2,2025,45068771.44
2025Q2,2025,44377060.28
2025Q2,2025,26779392.62
2025Q2,2025,26779392.62
2025Q2,2025,25233132.94
2025Q2,2025,579941.79
2025Q2,2025,3904219.99
2025Q2,2025,199075.1
2025Q2,2025,985237.26
2025Q2,2025,206209.02
2025Q2,2025,2218296.4
2025Q2,2025,1085105.55
2025Q2,2025,7676589.24
2025Q2,2025,263162.15
2025Q2,2025,1332579.83
2025Q2,2025,184814.01
2025Q2,2025,3029295.34
2025Q2,2025,565692.86
2025Q2,2025,2866860.07
2025Q2,2025,251294.38
2025Q2,2025,770697.55
2025Q2,2025,199667.97
2025Q2,2025,1934387.55
2025Q2,2025,1546259.68
2025Q2,2025,46545.16
2025Q2,2025,739431.03
2025Q2,2025,120141.56
2025Q2,2025,9879084.58
2025Q2,2025,67577.6
2025Q2,2025,27896.8
2025Q2,2025,27896.8
2025Q2,2025,27896.8
2025Q2,2025,27896.8
2025Q2,2025,27896.8
2025Q2,2025,39680.8
2025Q2,2025,39680.8
2025Q2,2025,39680.8
2025Q2,2025,39680.8
2025Q2,2025,39680.8
2025Q2,2025,4379173.4
2025Q2,2025,4379173.4
2025Q2,2025,4379173.4
2025Q2,2025,1389426.57
2025Q2,2025,6085494.31
2025Q2,2025,4354464.8
2025Q2,2025,625926.8
2025Q2,2025,9167098.55
2025Q2,2025,9167098.55
2025Q2,2025,9167098.55
2025Q2,2025,5352846.23
2025Q2,2025,5352846.23
2025Q2,2025,5352846.23
2025Q2,2025,5352846.23
2025Q2,2025,1166846.58
2025Q2,2025,1166846.58
2025Q2,2025,4185999.65
2025Q2,2025,4849458.11
2025Q2,2025,511940.49
2025Q2,2025,1906577.21
2025Q2,2025,1906577.21
2025Q2,2025,1906577.21
2025Q2,2025,40908.96
2025Q2,2025,40908.96
2025Q2,2025,40908.96
2025Q2,2025,40908.96
2025Q2,2025,40908.96
2025Q2,2025,5972135.52
2025Q2,2025,5972135.52
2025Q2,2025,332465.05
2025Q2,2025,175890379.78
2025Q2,2025,123819747.83
2025Q2,2025,122752855.64
2025Q2,2025,68611169.39
2025Q2,2025,68611169.39
2025Q2,2025,68611169.39
2025Q2,2025,8555821.36
2025Q2,2025,66393222.13
2025Q2,2025,1523435.51
2025Q2,2025,11731397.55
2025Q2,2025,621350.21
2025Q2,2025,621350.21
2025Q2,2025,621350.21
2025Q2,2025,46138.57
2025Q2,2025,570948.56
2025Q2,2025,4263.08
2025Q2,2025,44104522.16
2025Q2,2025,44104522.16
2025Q2,2025,44104522.16
2025Q2,2025,3763706.95
2025Q2,2025,42021391.73
2025Q2,2025,340332.66
2025Q2,2025,3849316.84
2025Q2,2025,6491321.69
2025Q2,2025,6491321.69
2025Q2,2025,6491321.69
2025Q2,2025,386269.55
2025Q2,2025,6309397.33
2025Q2,2025,4840.8
2025Q2,2025,2885099.11
2025Q2,2025,2885099.11
2025Q2,2025,2885099.11
2025Q2,2025,177295.15
2025Q2,2025,3051977.7
2025Q2,2025,64967.78
2025Q2,2025,39393.08
2025Q2,2025,9689902.89
2025Q2,2025,12487.69
2025Q2,2025,12487.69
2025Q2,2025,12487.69
2025Q2,2025,12487.69
2025Q2,2025,170430.16
2025Q2,2025,170430.16
2025Q2,2025,170430.16
2025Q2,2025,170430.16
2025Q2,2025,170430.16
2025Q2,2025,3868521.44
2025Q2,2025,3868521.44
2025Q2,2025,1746640.41
2025Q2,2025,1746640.41
2025Q2,2025,1746640.41
2025Q2,2025,2063176.58
2025Q2,2025,2063176.58
2025Q2,2025,2063176.58
2025Q2,2025,92747.67
2025Q2,2025,3797.01
2025Q2,2025,354786.46
2025Q2,2025,2587135.56
2025Q2,2025,4099162.22
2025Q2,2025,4099162.22
2025Q2,2025,3843742.34
2025Q2,2025,3534753.97
2025Q2,2025,51060066.64
2025Q2,2025,682556876.73
2025Q2,2025,688069471.73
2025Q2,2025,688069471.73
2025Q2,2025,677400043.63
2025Q2,2025,10669428.1
2025Q2,2025,13756860110.68
2025Q2,2025,13782762008.12
2025Q2,2025,13350829418.98
2025Q2,2025,13341055230.71
2025Q2,2025,9774188.27
2025Q2,2025,431932589.14
2025Q2,2025,431834286.94
2025Q2,2025,98302.2
2025Q2,2025,721086.37
2025Q2,2025,721086.37
2025Q2,2025,721086.37
2025Q2,2025,721086.37
2025Q2,2025,42807480.93
2025Q2,2025,42807480.93
2025Q2,2025,36212721.31
2025Q2,2025,36212721.31
2025Q2,2025,36212721.31
2025Q2,2025,6594759.62
2025Q2,2025,6594759.62
2025Q2,2025,6594759.62
2025Q2,2025,40238690.12
2025Q2,2025,40238690.12
2025Q2,2025,1429531.97
2025Q2,2025,211401207.09
2025Q2,2025,100018909.29
2025Q2,2025,96544611.2
2025Q2,2025,33506881.45
2025Q2,2025,33506881.45
2025Q2,2025,33506881.45
2025Q2,2025,3630436.95
2025Q2,2025,27621377.85
2025Q2,2025,1746.51
2025Q2,2025,5687124.2
2025Q2,2025,229894.62
2025Q2,2025,18829992.38
2025Q2,2025,1718424.21
2025Q2,2025,1718424.21
2025Q2,2025,1718424.21
2025Q2,2025,318569.91
2025Q2,2025,1399129.8
2025Q2,2025,171899.85
2025Q2,2025,14539.45
2025Q2,2025,751706.84
2025Q2,2025,998035.11
2025Q2,2025,998035.11
2025Q2,2025,998035.11
2025Q2,2025,56773.96
2025Q2,2025,836477.02
2025Q2,2025,121835.02
2025Q2,2025,3227.9
2025Q2,2025,418842.05
2025Q2,2025,4198475.08
2025Q2,2025,4198475.08
2025Q2,2025,4198475.08
2025Q2,2025,412125.89
2025Q2,2025,2628749.73
2025Q2,2025,106.4
2025Q2,2025,324632.53
2025Q2,2025,7691.81
2025Q2,2025,1131131.01
2025Q2,2025,51955817.99
2025Q2,2025,51955817.99
2025Q2,2025,51955817.99
2025Q2,2025,156411.98
2025Q2,2025,20040.44
2025Q2,2025,20040.44
2025Q2,2025,602238.66
2025Q2,2025,602238.66
2025Q2,2025,602238.66
2025Q2,2025,602238.66
2025Q2,2025,602238.66
2025Q2,2025,471208.27
2025Q2,2025,18378017.1
2025Q2,2025,18589316.1
2025Q2,2025,18589316.1
2025Q2,2025,14706548.25
2025Q2,2025,3882767.85
2025Q2,2025,3622317.05
2025Q2,2025,3622317.05
2025Q2,2025,2946018.91
2025Q2,2025,2946018.91
2025Q2,2025,2921025.6
2025Q2,2025,24993.31
2025Q2,2025,98518.37
2025Q2,2025,10161.0
2025Q2,2025,10161.0
2025Q2,2025,10161.0
2025Q2,2025,10161.0
2025Q2,2025,10161.0
2025Q2,2025,43787352.33
2025Q2,2025,43787352.33
2025Q2,2025,16411332.38
2025Q2,2025,16411332.38
2025Q2,2025,16411332.38
2025Q2,2025,21202520.11
2025Q2,2025,21202520.11
2025Q2,2025,21202520.11
2025Q2,2025,124186.77
2025Q2,2025,609975549.76
2025Q2,2025,505372770.2
2025Q2,2025,509112084.7
2025Q2,2025,306913070.83
2025Q2,2025,306913070.83
2025Q2,2025,303931377.83
2025Q2,2025,386459.52
2025Q2,2025,41521429.02
2025Q2,2025,40016.0
2025Q2,2025,38473700.75
2025Q2,2025,265855.25
2025Q2,2025,100798.36
2025Q2,2025,855371.8
2025Q2,2025,855371.8
2025Q2,2025,855371.8
2025Q2,2025,91303.8
2025Q2,2025,91303.8
2025Q2,2025,91303.8
2025Q2,2025,764068.0
2025Q2,2025,764068.0
2025Q2,2025,764068.0
2025Q2,2025,636614.16
2025Q2,2025,25714217.85
2025Q2,2025,25728735.66
2025Q2,2025,25728735.66
2025Q2,2025,24857055.0
2025Q2,2025,871680.66
2025Q2,2025,15916073.5
2025Q2,2025,15916073.5
2025Q2,2025,10.0
2025Q2,2025,10.0
2025Q2,2025,6745052.9
2025Q2,2025,6745052.9
2025Q2,2025,6745052.9
2025Q2,2025,6745052.9
2025Q2,2025,6777523.51
2025Q2,2025,4198.83
2025Q2,2025,932.5
2025Q2,2025,4289702.74
2025Q2,2025,2482689.44
2025Q2,2025,9041282.65
2025Q2,2025,8497504.63
2025Q2,2025,8497504.63
2025Q2,2025,8497504.63
2025Q2,2025,8497504.63
2025Q2,2025,8497504.63
2025Q2,2025,54566.48
2025Q2,2025,54566.48
2025Q2,2025,54566.48
2025Q2,2025,54566.48
2025Q2,2025,54566.48
2025Q2,2025,489211.54
2025Q2,2025,69301.44
2025Q2,2025,69301.44
2025Q2,2025,69301.44
2025Q2,2025,69301.44
2025Q2,2025,69301.44
2025Q2,2025,36204.41
2025Q2,2025,36204.41
2025Q2,2025,36204.41
2025Q2,2025,36204.41
2025Q2,2025,36204.41
2025Q2,2025,383705.69
2025Q2,2025,383705.69
2025Q2,2025,383705.69
2025Q2,2025,383705.69
2025Q2,2025,383705.69
2025Q2,2025,15899641.0
2025Q2,2025,3856645.9
2025Q2,2025,168000.0
2025Q2,2025,168000.0
2025Q2,2025,168000.0
2025Q2,2025,168000.0
2025Q2,2025,2115706.86
2025Q2,2025,2115706.86
2025Q2,2025,2115706.86
2025Q2,2025,2115706.86
2025Q2,2025,40975.09
2025Q2,2025,11854.73
2025Q2,2025,11854.73
2025Q2,2025,11854.73
2025Q2,2025,11854.73
2025Q2,2025,1147111.72
2025Q2,2025,1147111.72
2025Q2,2025,1147111.72
2025Q2,2025,1147111.72
2025Q2,2025,4783.5
2025Q2,2025,4783.5
2025Q2,2025,4783.5
2025Q2,2025,4783.5
2025Q2,2025,275637.92
2025Q2,2025,69089.8
2025Q2,2025,69089.8
2025Q2,2025,69089.8
2025Q2,2025,69089.8
2025Q2,2025,64461.37
2025Q2,2025,64461.37
2025Q2,2025,64461.37
2025Q2,2025,64461.37
2025Q2,2025,64461.37
2025Q2,2025,2905288.63
2025Q2,2025,13786.75
2025Q2,2025,1651510.89
2025Q2,2025,505292.68
2025Q2,2025,505292.68
2025Q2,2025,505292.68
2025Q2,2025,505292.68
2025Q2,2025,75450.22
2025Q2,2025,141229.74
2025Q2,2025,141229.74
2025Q2,2025,141229.74
2025Q2,2025,141229.74
2025Q2,2025,1230.98
2025Q2,2025,663254.7
2025Q2,2025,663254.7
2025Q2,2025,663254.7
2025Q2,2025,663254.7
2025Q2,2025,341733.77
2025Q2,2025,341733.77
2025Q2,2025,341733.77
2025Q2,2025,341733.77
2025Q2,2025,116172.97
2025Q2,2025,3500.49
2025Q2,2025,167082.7
2025Q2,2025,54977.61
2025Q2,2025,764567.47
2025Q2,2025,12493599.62
2025Q2,2025,13042527.6
2025Q2,2025,13042527.6
2025Q2,2025,12927146.98
2025Q2,2025,115380.62
2025Q2,2025,2443108.23
2025Q2,2025,2443108.23
2025Q2,2025,2443108.23
2025Q2,2025,2443108.23
2025Q2,2025,2443108.23
2025Q2,2025,15355779.86
2025Q2,2025,13533926.38
2025Q2,2025,13281003.05
2025Q2,2025,12455231.82
2025Q2,2025,12455231.82
2025Q2,2025,12271221.32
2025Q2,2025,4574305.62
2025Q2,2025,8401048.19
2025Q2,2025,184010.5
2025Q2,2025,521290.22
2025Q2,2025,220894.83
2025Q2,2025,220894.83
2025Q2,2025,220894.83
2025Q2,2025,220894.83
2025Q2,2025,48609.7
2025Q2,2025,48609.7
2025Q2,2025,48609.7
2025Q2,2025,48609.7
2025Q2,2025,556266.7
2025Q2,2025,556266.7
2025Q2,2025,556266.7
2025Q2,2025,1089276.19
2025Q2,2025,252923.33
2025Q2,2025,252923.33
2025Q2,2025,252923.33
2025Q2,2025,252923.33
2025Q2,2025,252923.33
2025Q2,2025,279315.0
2025Q2,2025,4508.72
2025Q2,2025,4508.72
2025Q2,2025,4508.72
2025Q2,2025,4508.72
2025Q2,2025,4508.72
2025Q2,2025,4508.72
2025Q2,2025,4508.72
2025Q2,2025,1817344.76
2025Q2,2025,737717.94
2025Q2,2025,95484.78
2025Q2,2025,95484.78
2025Q2,2025,95484.78
2025Q2,2025,95484.78
2025Q2,2025,379371.39
2025Q2,2025,379371.39
2025Q2,2025,379371.39
2025Q2,2025,379371.39
2025Q2,2025,6927.8
2025Q2,2025,341035.54
2025Q2,2025,976637.97
2025Q2,2025,224536.17
2025Q2,2025,296720.35
2025Q2,2025,7241025.67
2025Q2,2025,4369976.49
2025Q2,2025,4369976.49
2025Q2,2025,4369976.49
2025Q2,2025,4369976.49
2025Q2,2025,4369976.49
2025Q2,2025,531245.6
2025Q2,2025,531245.6
2025Q2,2025,531245.6
2025Q2,2025,531245.6
2025Q2,2025,531245.6
2025Q2,2025,2339803.58
2025Q2,2025,2339803.58
2025Q2,2025,2339803.58
2025Q2,2025,2339803.58
2025Q2,2025,2339803.58
2025Q2,2025,1402215.69
2025Q2,2025,19006.97
2025Q2,2025,19006.97
2025Q2,2025,19006.97
2025Q2,2025,19006.97
2025Q2,2025,19006.97
2025Q2,2025,30358.93
2025Q2,2025,30358.93
2025Q2,2025,30358.93
2025Q2,2025,30358.93
2025Q2,2025,30358.93
2025Q2,2025,1352849.79
2025Q2,2025,29527.19
2025Q2,2025,29527.19
2025Q2,2025,29527.19
2025Q2,2025,29527.19
2025Q2,2025,37.32
2025Q2,2025,37.32
2025Q2,2025,37.32
2025Q2,2025,37.32
2025Q2,2025,37.32
2025Q2,2025,1323285.28
2025Q2,2025,1323285.28
2025Q2,2025,1323285.28
2025Q2,2025,1323285.28
2025Q2,2025,15428.6
2025Q2,2025,1307856.68
2025Q2,2025,8883153.31
2025Q2,2025,4855205.76
2025Q2,2025,455077.4
2025Q2,2025,455077.4
2025Q2,2025,455077.4
2025Q2,2025,455077.4
2025Q2,2025,6302.4
2025Q2,2025,2546486.55
2025Q2,2025,2546486.55
2025Q2,2025,2546486.55
2025Q2,2025,2546486.55
2025Q2,2025,78660.82
2025Q2,2025,54313.32
2025Q2,2025,54313.32
2025Q2,2025,54313.32
2025Q2,2025,54313.32
2025Q2,2025,54313.32
2025Q2,2025,1083237.16
2025Q2,2025,1083237.16
2025Q2,2025,1083237.16
2025Q2,2025,1083237.16
2025Q2,2025,31334.89
2025Q2,2025,26981.97
